id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
113,66542,17.6499,-12.493,17.3727,-12.0112,17.7219,2.49151,16.4323,-2.84607,19.4216,28.0298,66.9184,0.00482549,0.996592,0.0378765,0.0731213,290.827,293.987
114,66594,15.9301,-11.8322,16.7205,-10.1462,16.3076,4.18415,15.7519,-0.951615,19.3826,27.9849,66.8736,0.00488118,0.997256,0.0350609,0.0650247,291.886,291.94
115,66594,15.2947,-8.33027,16.7205,-10.1462,16.3076,4.18415,15.7519,-0.951615,19.3104,27.8922,66.7675,0.00473709,0.997863,0.0183148,0.0625461,291.886,291.94
116,66643,15.339,-8.3801,15.2205,-7.92742,13.8229,5.90333,14.1758,1.30218,19.3415,27.9258,66.7981,0.00473709,0.997863,0.0183148,0.0625461,294.192,289.422
117,66687,13.6347,-7.73234,15.2205,-7.92742,13.8229,5.90333,14.1758,1.30218,19.299,27.8798,66.7562,0.00479209,0.998385,0.0154954,0.0544415,294.192,289.422
118,66726,12.3373,-4.37104,12.6832,-5.11718,10.0423,7.78945,11.5048,4.15676,19.2629,27.809,66.8448,0.00443354,0.998822,-0.000793383,0.0483237,298.115,286.247
119,66776,10.3072,-4.57883,11.4605,-4.01216,10.0423,7.78945,10.2163,5.27922,19.1802,27.8057,66.7091,0.00354037,0.999245,0.00037209,0.0386973,300.003,284.997
120,66776,8.97204,-1.25626,11.4605,-4.01216,10.0423,7.78945,10.2163,5.27922,19.1013,27.7444,66.7037,0.00318045,0.999338,-0.0159174,0.0325645,300.003,284.997
121,66843,9.06953,-1.23904,8.35013,-2.48732,4.53973,8.76034,6.93179,6.82807,19.1745,27.7357,66.8485,0.00318045,0.999338,-0.0159174,0.0325645,304.754,283.177
122,66909,6.97865,-2.36293,6.34109,-1.41431,2.12393,9.04924,4.81074,7.91798,19.1512,27.7251,66.9155,0.00165334,0.999702,-0.0100501,0.022184,307.878,281.983
123,66909,4.86627,-2.58403,6.34109,-1.41431,2.12393,9.04924,4.81074,7.91798,19.0008,27.7218,66.7965,0.000759669,0.999882,-0.00888316,0.0125516,307.878,281.983
124,66959,4.98193,-2.61907,3.23276,-0.612121,-1.24717,8.66867,1.52451,8.73275,19.0733,27.7429,66.6886,0.000759669,0.999882,-0.00888316,0.0125516,312.634,281.037
125,66967,2.7808,-3.72204,3.23276,-0.612121,-1.24717,8.66867,1.52451,8.73275,18.9689,27.7126,66.8439,-0.000767721,0.999993,-0.00301369,0.00216673,312.634,281.037
126,67026,0.736894,-2.08212,0.503335,-0.672158,-3.88869,7.62846,-1.3652,8.67167,18.9218,27.707,66.8258,-0.000702881,0.999905,-0.0112911,-0.00782313,316.835,280.977
127,67076,-1.37569,-3.59419,-1.33017,-0.659343,-3.88869,7.62846,-3.3061,8.68462,18.827,27.7377,66.8597,-0.00106701,0.999833,-0.00386891,-0.0178528,319.657,280.959
128,67076,-3.50775,-1.98353,-1.33017,-0.659343,-3.88869,7.62846,-3.3061,8.68462,18.7202,27.752,66.8639,-0.00100198,0.999538,-0.0121455,-0.0278406,319.657,280.959
129,67143,-3.41303,-1.94165,-4.46728,-1.79427,-8.21632,4.87722,-6.63313,7.53164,18.7826,27.7228,66.8264,-0.00100198,0.999538,-0.0121455,-0.0278406,324.504,282.043
130,67193,-3.34227,-1.91037,-6.48829,-2.89659,-9.73172,3.21167,-8.77847,6.41182,18.8291,27.7011,66.7985,-0.00100198,0.999538,-0.0121455,-0.0278406,327.648,283.141
131,67202,-5.50517,-3.46709,-6.48829,-2.89659,-9.73172,3.21167,-8.77847,6.41182,18.7043,27.7594,66.8734,-0.00136587,0.999271,-0.00472258,-0.0378652,327.648,283.141
132,67259,-8.54898,-4.4144,-8.94637,-4.43321,-11.4769,1.0534,-11.3888,4.85083,18.6194,27.8268,66.7718,-0.00274631,0.998605,-0.000578218,-0.0527212,331.494,284.78
133,67309,-8.45605,-4.33148,-10.7977,-5.85869,-12.6886,-0.776855,-13.3562,3.40274,18.6868,27.7733,66.8524,-0.00274631,0.998605,-0.000578218,-0.0527212,334.391,286.339
134,67322,-11.5937,-5.368,-10.7977,-5.85869,-12.6886,-0.776855,-13.3562,3.40274,18.5426,27.8878,66.6799,-0.00412609,0.9977,0.00356628,-0.0675646,334.391,286.339
135,67376,-11.9817,-6.85252,-12.6866,-8.20104,-13.6686,-3.39755,-15.3684,1.02328,18.5317,27.8891,66.7401,-0.00446795,0.997516,0.0109813,-0.0694414,337.37,288.889
136,67394,-12.4121,-8.34129,-12.6866,-8.20104,-13.6686,-3.39755,-15.3684,1.02328,18.499,27.8929,66.9208,-0.00480954,0.997273,0.0183957,-0.0713141,337.37,288.889
