Right Eye Position (x,y,z),Right Eye Forward Vector (x,y,z),Head Position (x,y,z),Head Rotation axis (x,y,z),Head Rotation angle ,Relative intersection (x,y,z) ,Absolute intersection (x,y,z) ,Interacted Object ID,timeStamp in ms
3.26763,-1.86816,-2.17694,-0.00925944,-0.0834584,0.996468,26.7284,22.1054,70.1372,0.0171391,0.999796,0.0106537,168.004,1845.88,462.953,0,45.2667,15.1319,0,0,10867
3.26763,-1.86816,-2.17694,-0.00925944,-0.0834584,0.996468,26.7284,22.1054,70.1372,0.0171391,0.999796,0.0106537,168.004,1845.88,462.953,0,45.2667,15.1319,0,0,10883
3.26753,-1.86889,-2.177,-0.00941139,-0.0845595,0.996374,26.7325,22.0833,70.2994,0.0165894,0.999774,0.0132817,168.45,1824.73,451.017,0,44.7481,15.4246,0,0,10917
3.2668,-1.87074,-2.17717,-0.0105152,-0.0873572,0.996122,26.7345,22.0825,70.3087,0.016773,0.99978,0.0125649,168.491,1825.75,464.173,0,44.7733,15.102,0,0,10933
3.2668,-1.87074,-2.17717,-0.0105152,-0.0873572,0.996122,26.7345,22.0825,70.3087,0.016773,0.99978,0.0125649,168.491,1825.75,464.173,0,44.7733,15.102,0,0,10933
3.28346,-1.87171,-2.17729,0.0147296,-0.0888314,0.995938,26.7238,22.1116,70.2294,0.0171359,0.999785,0.0116983,168.484,1745.71,468.846,0,42.8104,14.9874,0,0,10950
3.28346,-1.87171,-2.17729,0.0147296,-0.0888314,0.995938,26.7238,22.1116,70.2294,0.0171359,0.999785,0.0116983,168.484,1745.71,468.846,0,42.8104,14.9874,0,0,10983
3.28346,-1.87171,-2.17729,0.0147296,-0.0888314,0.995938,26.7238,22.1116,70.2294,0.0171359,0.999785,0.0116983,168.484,1745.71,468.846,0,42.8104,14.9874,0,0,11000
3.28346,-1.87171,-2.17729,0.0147296,-0.0888314,0.995938,26.7238,22.1116,70.2294,0.0171359,0.999785,0.0116983,168.484,1745.71,468.846,0,42.8104,14.9874,0,0,11000
3.28346,-1.87171,-2.17729,0.0147296,-0.0888314,0.995938,26.7238,22.1116,70.2294,0.0171359,0.999785,0.0116983,168.484,1745.71,468.846,0,42.8104,14.9874,0,0,11000
3.48215,-1.73849,-2.21284,0.315775,0.113012,0.94208,26.7154,22.1269,70.2369,0.0159574,0.999803,0.01181,168.421,1745.71,468.846,0,42.8104,14.9874,0,0,11033
3.48366,-1.69584,-2.21996,0.318058,0.177642,0.93128,26.7054,22.122,70.2816,0.0152971,0.999851,0.00794526,168.993,1745.71,468.846,0,42.8104,14.9874,0,0,11050
3.48366,-1.69584,-2.21996,0.318058,0.177642,0.93128,26.7054,22.122,70.2816,0.0152971,0.999851,0.00794526,168.993,1745.71,468.846,0,42.8104,14.9874,0,0,11050
3.4793,-1.68144,-2.22141,0.311462,0.19946,0.929089,26.7018,22.1217,70.2843,0.0152112,0.999854,0.00781814,169.188,1745.71,468.846,0,42.8104,14.9874,0,0,11066
3.4793,-1.68144,-2.22141,0.311462,0.19946,0.929089,26.7018,22.1217,70.2843,0.0152112,0.999854,0.00781814,169.188,1745.71,468.846,0,42.8104,14.9874,0,0,11100
3.4793,-1.68144,-2.22141,0.311462,0.19946,0.929089,26.7018,22.1217,70.2843,0.0152112,0.999854,0.00781814,169.188,1745.71,468.846,0,42.8104,14.9874,0,0,11116
3.4793,-1.68144,-2.22141,0.311462,0.19946,0.929089,26.7018,22.1217,70.2843,0.0152112,0.999854,0.00781814,169.188,1745.71,468.846,0,42.8104,14.9874,0,0,11116
3.4793,-1.68144,-2.22141,0.311462,0.19946,0.929089,26.7018,22.1217,70.2843,0.0152112,0.999854,0.00781814,169.188,1745.71,468.846,0,42.8104,14.9874,0,0,11133
3.48272,-1.69149,-2.22049,0.316633,0.184236,0.930484,26.6915,22.146,70.2908,0.0152579,0.999854,0.0077002,169.337,1745.71,468.846,0,42.8104,14.9874,0,0,11166
3.48272,-1.69149,-2.22049,0.316633,0.184236,0.930484,26.6915,22.146,70.2908,0.0152579,0.999854,0.0077002,169.337,1745.71,468.846,0,42.8104,14.9874,0,0,11183
3.48272,-1.69149,-2.22049,0.316633,0.184236,0.930484,26.6915,22.146,70.2908,0.0152579,0.999854,0.0077002,169.337,1745.71,468.846,0,42.8104,14.9874,0,0,11183
3.41993,-1.79027,-2.19141,0.221507,0.0345593,0.974546,26.6601,22.1764,70.2535,0.0155114,0.999817,0.0112196,169.279,1083.56,73.5378,0,26.5724,24.6816,0,0,11200
3.41993,-1.79027,-2.19141,0.221507,0.0345593,0.974546,26.6601,22.1764,70.2535,0.0155114,0.999817,0.0112196,169.279,1083.56,73.5378,0,26.5724,24.6816,0,0,11233
3.41993,-1.79027,-2.19141,0.221507,0.0345593,0.974546,26.6601,22.1764,70.2535,0.0155114,0.999817,0.0112196,169.279,1083.56,73.5378,0,26.5724,24.6816,0,0,11233
3.41993,-1.79027,-2.19141,0.221507,0.0345593,0.974546,26.6601,22.1764,70.2535,0.0155114,0.999817,0.0112196,169.279,1083.56,73.5378,0,26.5724,24.6816,0,0,11233
3.48638,-1.70898,-2.21854,0.322185,0.157726,0.933445,26.6444,22.1776,70.2104,0.0160362,0.999823,0.00982805,169.189,1083.56,73.5378,0,26.5724,24.6816,0,0,11250
3.48638,-1.70898,-2.21854,0.322185,0.157726,0.933445,26.6444,22.1776,70.2104,0.0160362,0.999823,0.00982805,169.189,1083.56,73.5378,0,26.5724,24.6816,0,0,11283
3.48638,-1.70898,-2.21854,0.322185,0.157726,0.933445,26.6444,22.1776,70.2104,0.0160362,0.999823,0.00982805,169.189,1083.56,73.5378,0,26.5724,24.6816,0,0,11300
3.48638,-1.70898,-2.21854,0.322185,0.157726,0.933445,26.6444,22.1776,70.2104,0.0160362,0.999823,0.00982805,169.189,1083.56,73.5378,0,26.5724,24.6816,0,0,11300
3.48638,-1.70898,-2.21854,0.322185,0.157726,0.933445,26.6444,22.1776,70.2104,0.0160362,0.999823,0.00982805,169.189,1083.56,73.5378,0,26.5724,24.6816,0,0,11316
3.48638,-1.70898,-2.21854,0.322185,0.157726,0.933445,26.6444,22.1776,70.2104,0.0160362,0.999823,0.00982805,169.189,1083.56,73.5378,0,26.5724,24.6816,0,0,11349
3.45845,-1.68137,-2.21482,0.279865,0.199568,0.939068,26.5357,22.1876,70.2888,0.0150014,0.99978,0.0146702,169.383,1083.56,73.5378,0,26.5724,24.6816,0,0,11366
3.45845,-1.68137,-2.21482,0.279865,0.199568,0.939068,26.5357,22.1876,70.2888,0.0150014,0.99978,0.0146702,169.383,1083.56,73.5378,0,26.5724,24.6816,0,0,11366
3.45845,-1.68137,-2.21482,0.279865,0.199568,0.939068,26.5357,22.1876,70.2888,0.0150014,0.99978,0.0146702,169.383,1083.56,73.5378,0,26.5724,24.6816,0,0,11383
3.45208,-1.68247,-2.21273,0.27021,0.197899,0.942243,26.4789,22.2359,70.2372,0.0133731,0.999881,0.00773115,170.364,1083.56,73.5378,0,26.5724,24.6816,0,0,11416
3.45208,-1.68247,-2.21273,0.27021,0.197899,0.942243,26.4789,22.2359,70.2372,0.0133731,0.999881,0.00773115,170.364,1083.56,73.5378,0,26.5724,24.6816,0,0,11433
3.45208,-1.68247,-2.21273,0.27021,0.197899,0.942243,26.4789,22.2359,70.2372,0.0133731,0.999881,0.00773115,170.364,1083.56,73.5378,0,26.5724,24.6816,0,0,11433
3.45208,-1.68247,-2.21273,0.27021,0.197899,0.942243,26.4789,22.2359,70.2372,0.0133731,0.999881,0.00773115,170.364,1083.56,73.5378,0,26.5724,24.6816,0,0,11449
3.45208,-1.68247,-2.21273,0.27021,0.197899,0.942243,26.4789,22.2359,70.2372,0.0133731,0.999881,0.00773115,170.364,1083.56,73.5378,0,26.5724,24.6816,0,0,11483
3.45208,-1.68247,-2.21273,0.27021,0.197899,0.942243,26.4789,22.2359,70.2372,0.0133731,0.999881,0.00773115,170.364,1083.56,73.5378,0,26.5724,24.6816,0,0,11483
3.45208,-1.68247,-2.21273,0.27021,0.197899,0.942243,26.4789,22.2359,70.2372,0.0133731,0.999881,0.00773115,170.364,1083.56,73.5378,0,26.5724,24.6816,0,0,11483
3.45208,-1.68247,-2.21273,0.27021,0.197899,0.942243,26.4789,22.2359,70.2372,0.0133731,0.999881,0.00773115,170.364,1083.56,73.5378,0,26.5724,24.6816,0,0,11516
3.45208,-1.68247,-2.21273,0.27021,0.197899,0.942243,26.4789,22.2359,70.2372,0.0133731,0.999881,0.00773115,170.364,1083.56,73.5378,0,26.5724,24.6816,0,0,11533
3.37301,-1.76476,-2.18391,0.150409,0.0732139,0.985909,26.4139,22.2456,70.3339,0.0141084,0.999875,0.00713867,169.626,1083.56,73.5378,0,26.5724,24.6816,0,0,11549
3.37301,-1.76476,-2.18391,0.150409,0.0732139,0.985909,26.4139,22.2456,70.3339,0.0141084,0.999875,0.00713867,169.626,1083.56,73.5378,0,26.5724,24.6816,0,0,11549
3.37301,-1.76476,-2.18391,0.150409,0.0732139,0.985909,26.4139,22.2456,70.3339,0.0141084,0.999875,0.00713867,169.626,1083.56,73.5378,0,26.5724,24.6816,0,0,11566
3.14228,-1.85799,-2.18939,-0.19918,-0.0680442,0.977598,26.3906,22.2593,70.2483,0.0144931,0.999814,0.0126956,169.131,1083.56,73.5378,0,26.5724,24.6816,0,0,11599
3.14228,-1.85799,-2.18939,-0.19918,-0.0680442,0.977598,26.3906,22.2593,70.2483,0.0144931,0.999814,0.0126956,169.131,1083.56,73.5378,0,26.5724,24.6816,0,0,11616
3.14228,-1.85799,-2.18939,-0.19918,-0.0680442,0.977598,26.3906,22.2593,70.2483,0.0144931,0.999814,0.0126956,169.131,1083.56,73.5378,0,26.5724,24.6816,0,0,11616
3.16752,-1.83109,-2.18346,-0.160941,-0.0272808,0.986587,26.3526,22.2569,70.2811,0.0121704,0.999867,0.0108257,170.925,1083.56,73.5378,0,26.5724,24.6816,0,0,11633
3.23892,-1.83639,-2.17594,-0.0527517,-0.0353234,0.997983,26.3551,22.249,70.3081,0.0124417,0.999833,0.0134229,170.629,1837.25,290.155,0,45.0551,19.3695,0,0,11666
3.256,-1.83999,-2.1754,-0.0268723,-0.0407745,0.998807,26.3704,22.2405,70.3467,0.0124516,0.999827,0.0138173,170.614,1757.57,302.516,0,43.1011,19.0664,0,0,11682
3.256,-1.83999,-2.1754,-0.0268723,-0.0407745,0.998807,26.3704,22.2405,70.3467,0.0124516,0.999827,0.0138173,170.614,1757.57,302.516,0,43.1011,19.0664,0,0,11683
3.256,-1.83999,-2.1754,-0.0268723,-0.0407745,0.998807,26.3704,22.2405,70.3467,0.0124516,0.999827,0.0138173,170.614,1757.57,302.516,0,43.1011,19.0664,0,0,11699
3.25526,-1.83996,-2.17542,-0.0279978,-0.0407273,0.998778,26.3432,22.2534,70.3207,0.0117832,0.999822,0.0147495,170.693,1755.86,295.844,0,43.0593,19.23,0,0,11732
3.25463,-1.8398,-2.17543,-0.028951,-0.0404781,0.998761,26.35,22.2351,70.3122,0.0122419,0.999889,0.00854208,171.052,1739.87,332.032,0,42.667,18.3425,0,0,11749
3.25463,-1.8398,-2.17543,-0.028951,-0.0404781,0.998761,26.35,22.2351,70.3122,0.0122419,0.999889,0.00854208,171.052,1739.87,332.032,0,42.667,18.3425,0,0,11749
3.25463,-1.8398,-2.17543,-0.028951,-0.0404781,0.998761,26.35,22.2351,70.3122,0.0122419,0.999889,0.00854208,171.052,1739.87,332.032,0,42.667,18.3425,0,0,11749
3.25532,-1.83816,-2.17534,-0.0279059,-0.0380037,0.998888,26.3456,22.1999,70.2928,0.012029,0.999861,0.0115357,171.362,1720.57,307.935,0,42.1938,18.9335,0,0,11782
3.25874,-1.84296,-2.17546,-0.0227275,-0.0452716,0.998716,26.3376,22.1559,70.2828,0.0151603,0.999643,0.0219906,170.063,1770.88,274.733,0,43.4276,19.7477,0,0,11799
3.25874,-1.84296,-2.17546,-0.0227275,-0.0452716,0.998716,26.3376,22.1559,70.2828,0.0151603,0.999643,0.0219906,170.063,1770.88,274.733,0,43.4276,19.7477,0,0,11799
3.25874,-1.84296,-2.17546,-0.0227275,-0.0452716,0.998716,26.3376,22.1559,70.2828,0.0151603,0.999643,0.0219906,170.063,1770.88,274.733,0,43.4276,19.7477,0,0,11816
3.29933,-1.90018,-2.18088,0.0387823,-0.131966,0.990495,26.3452,22.0935,70.3663,0.0131884,0.999875,0.00876402,171.044,1523.53,609.938,0,37.3619,11.5274,0,0,11850
3.33133,-1.93797,-2.1891,0.0872588,-0.189226,0.978049,26.3444,22.0827,70.3554,0.0143506,0.9998,0.0139042,170.867,1376.31,752.716,0,33.7514,8.02603,0,0,11867
3.33133,-1.93797,-2.1891,0.0872588,-0.189226,0.978049,26.3444,22.0827,70.3554,0.0143506,0.9998,0.0139042,170.867,1376.31,752.716,0,33.7514,8.02603,0,0,11867
3.33133,-1.93797,-2.1891,0.0872588,-0.189226,0.978049,26.3444,22.0827,70.3554,0.0143506,0.9998,0.0139042,170.867,1376.31,752.716,0,33.7514,8.02603,0,0,11883
3.3494,-1.96511,-2.19683,0.11464,-0.230348,0.966332,26.3434,22.0679,70.3064,0.0140259,0.999829,0.0120416,170.567,1300.73,891.96,0,31.8981,4.61133,0,0,11917
3.3494,-1.96511,-2.19683,0.11464,-0.230348,0.966332,26.3434,22.0679,70.3064,0.0140259,0.999829,0.0120416,170.567,1300.73,891.96,0,31.8981,4.61133,0,0,11933
3.3494,-1.96511,-2.19683,0.11464,-0.230348,0.966332,26.3434,22.0679,70.3064,0.0140259,0.999829,0.0120416,170.567,1300.73,891.96,0,31.8981,4.61133,0,0,11933
3.3494,-1.96511,-2.19683,0.11464,-0.230348,0.966332,26.3434,22.0679,70.3064,0.0140259,0.999829,0.0120416,170.567,1300.73,891.96,0,31.8981,4.61133,0,0,11950
3.36342,-1.95244,-2.19575,0.135883,-0.211154,0.967962,26.3552,22.0875,70.1483,0.0144154,0.999868,0.00744249,170.871,1222.41,853.335,0,29.9775,5.55854,0,0,11983
3.36331,-1.95251,-2.19575,0.13571,-0.211251,0.967965,26.3667,22.0967,70.1769,0.0142498,0.999856,0.00923678,170.845,1225.26,842.868,0,30.0472,5.81523,0,0,12000
3.36331,-1.95251,-2.19575,0.13571,-0.211251,0.967965,26.3667,22.0967,70.1769,0.0142498,0.999856,0.00923678,170.845,1225.26,842.868,0,30.0472,5.81523,0,0,12000
3.36331,-1.95251,-2.19575,0.13571,-0.211251,0.967965,26.3667,22.0967,70.1769,0.0142498,0.999856,0.00923678,170.845,1225.26,842.868,0,30.0472,5.81523,0,0,12000
3.36331,-1.95251,-2.19575,0.13571,-0.211251,0.967965,26.3667,22.0967,70.1769,0.0142498,0.999856,0.00923678,170.845,1225.26,842.868,0,30.0472,5.81523,0,0,12033
3.36331,-1.95251,-2.19575,0.13571,-0.211251,0.967965,26.3667,22.0967,70.1769,0.0142498,0.999856,0.00923678,170.845,1225.26,842.868,0,30.0472,5.81523,0,0,12050
3.36331,-1.95251,-2.19575,0.13571,-0.211251,0.967965,26.3667,22.0967,70.1769,0.0142498,0.999856,0.00923678,170.845,1225.26,842.868,0,30.0472,5.81523,0,0,12050
3.38444,-1.96025,-2.20082,0.167739,-0.222989,0.960281,26.3653,22.0845,70.067,0.0147415,0.999839,0.0102142,170.216,1154.79,871.739,0,28.3191,5.10721,0,0,12066
3.37968,-2.00998,-2.21364,0.160525,-0.298329,0.940867,26.3624,22.0697,70.1252,0.0138411,0.999832,0.0120503,170.676,1154.79,871.739,0,28.3191,5.10721,0,0,12100
3.37675,-2.01126,-2.21355,0.156073,-0.300276,0.940997,26.3524,21.9871,70.4385,0.011991,0.9999,0.0075372,171.632,1154.79,871.739,0,28.3191,5.10721,0,0,12116
3.37675,-2.01126,-2.21355,0.156073,-0.300276,0.940997,26.3524,21.9871,70.4385,0.011991,0.9999,0.0075372,171.632,1154.79,871.739,0,28.3191,5.10721,0,0,12116
3.37675,-2.01126,-2.21355,0.156073,-0.300276,0.940997,26.3524,21.9871,70.4385,0.011991,0.9999,0.0075372,171.632,1154.79,871.739,0,28.3191,5.10721,0,0,12133
3.39618,-1.93611,-2.19784,0.185512,-0.186414,0.964798,26.3499,22.015,70.1991,0.0123144,0.999917,0.00384673,171.365,1050.76,796.422,0,25.7679,6.95424,0,0,12166
3.39618,-1.93611,-2.19784,0.185512,-0.186414,0.964798,26.3499,22.015,70.1991,0.0123144,0.999917,0.00384673,171.365,1050.76,796.422,0,25.7679,6.95424,0,0,12183
3.39618,-1.93611,-2.19784,0.185512,-0.186414,0.964798,26.3499,22.015,70.1991,0.0123144,0.999917,0.00384673,171.365,1050.76,796.422,0,25.7679,6.95424,0,0,12183
3.39455,-1.92024,-2.19467,0.183046,-0.162362,0.969604,26.3521,22.0121,70.1924,0.0131523,0.99987,0.00931756,171.474,1057.47,688.988,0,25.9325,9.58884,0,0,12200
3.39455,-1.92024,-2.19467,0.183046,-0.162362,0.969604,26.3521,22.0121,70.1924,0.0131523,0.99987,0.00931756,171.474,1057.47,688.988,0,25.9325,9.58884,0,0,12233
3.39455,-1.92024,-2.19467,0.183046,-0.162362,0.969604,26.3521,22.0121,70.1924,0.0131523,0.99987,0.00931756,171.474,1057.47,688.988,0,25.9325,9.58884,0,0,12233
3.39455,-1.92024,-2.19467,0.183046,-0.162362,0.969604,26.3521,22.0121,70.1924,0.0131523,0.99987,0.00931756,171.474,1057.47,688.988,0,25.9325,9.58884,0,0,12233
3.39196,-1.91988,-2.19413,0.179118,-0.161821,0.970428,26.3506,22.0089,70.2302,0.0124788,0.999911,0.00475245,171.413,1072.42,714.921,0,26.2992,8.9529,0,0,12266
3.39196,-1.91988,-2.19413,0.179118,-0.161821,0.970428,26.3506,22.0089,70.2302,0.0124788,0.999911,0.00475245,171.413,1072.42,714.921,0,26.2992,8.9529,0,0,12283
3.3938,-1.91954,-2.19441,0.18191,-0.161307,0.969994,26.3574,21.9898,70.2045,0.0136892,0.999885,0.00659931,171.525,1057.71,702.353,0,25.9385,9.26109,0,0,12300
3.3938,-1.91954,-2.19441,0.18191,-0.161307,0.969994,26.3574,21.9898,70.2045,0.0136892,0.999885,0.00659931,171.525,1057.71,702.353,0,25.9385,9.26109,0,0,12300
3.3938,-1.91954,-2.19441,0.18191,-0.161307,0.969994,26.3574,21.9898,70.2045,0.0136892,0.999885,0.00659931,171.525,1057.71,702.353,0,25.9385,9.26109,0,0,12316
3.39161,-1.92161,-2.19435,0.178595,-0.16444,0.970084,26.3613,21.9831,70.1906,0.0141712,0.999871,0.00749518,170.873,1099.74,707.503,0,26.969,9.13481,0,0,12349
3.39048,-1.92027,-2.19392,0.176889,-0.162407,0.970739,26.3615,21.9806,70.1799,0.0140476,0.999885,0.00567308,170.807,1108.43,712.115,0,27.1821,9.0217,0,0,12366
3.39048,-1.92027,-2.19392,0.176889,-0.162407,0.970739,26.3615,21.9806,70.1799,0.0140476,0.999885,0.00567308,170.807,1108.43,712.115,0,27.1821,9.0217,0,0,12366
3.39048,-1.92027,-2.19392,0.176889,-0.162407,0.970739,26.3615,21.9806,70.1799,0.0140476,0.999885,0.00567308,170.807,1108.43,712.115,0,27.1821,9.0217,0,0,12383
3.38761,-1.92514,-2.19424,0.172528,-0.169789,0.970261,26.3721,21.9496,70.1623,0.0124974,0.999885,0.00855863,171.498,1088.85,719.702,0,26.702,8.83564,0,0,12416
3.38761,-1.92514,-2.19424,0.172528,-0.169789,0.970261,26.3721,21.9496,70.1623,0.0124974,0.999885,0.00855863,171.498,1088.85,719.702,0,26.702,8.83564,0,0,12433
3.38761,-1.92514,-2.19424,0.172528,-0.169789,0.970261,26.3721,21.9496,70.1623,0.0124974,0.999885,0.00855863,171.498,1088.85,719.702,0,26.702,8.83564,0,0,12433
3.39225,-1.9203,-2.19425,0.179568,-0.162455,0.970239,26.3648,21.9626,70.0947,0.0139314,0.999898,0.0031003,170.552,1112.72,727.576,0,27.2875,8.64254,0,0,12449
3.39181,-1.91999,-2.19412,0.178897,-0.161981,0.970442,26.3576,21.9762,70.1055,0.0145583,0.999884,0.00458766,170.938,1094.95,716.398,0,26.8515,8.91666,0,0,12483
3.39181,-1.91999,-2.19412,0.178897,-0.161981,0.970442,26.3576,21.9762,70.1055,0.0145583,0.999884,0.00458766,170.938,1094.95,716.398,0,26.8515,8.91666,0,0,12483
3.39181,-1.91999,-2.19412,0.178897,-0.161981,0.970442,26.3576,21.9762,70.1055,0.0145583,0.999884,0.00458766,170.938,1094.95,716.398,0,26.8515,8.91666,0,0,12483
3.39181,-1.91999,-2.19412,0.178897,-0.161981,0.970442,26.3576,21.9762,70.1055,0.0145583,0.999884,0.00458766,170.938,1094.95,716.398,0,26.8515,8.91666,0,0,12516
3.39393,-1.91127,-2.19312,0.182108,-0.148766,0.971959,26.3455,21.9829,70.2495,0.0145162,0.999831,0.0113206,170.779,1095.96,636.82,0,26.8765,10.8682,0,0,12533
3.39393,-1.91127,-2.19312,0.182108,-0.148766,0.971959,26.3455,21.9829,70.2495,0.0145162,0.999831,0.0113206,170.779,1095.96,636.82,0,26.8765,10.8682,0,0,12549
3.39393,-1.91127,-2.19312,0.182108,-0.148766,0.971959,26.3455,21.9829,70.2495,0.0145162,0.999831,0.0113206,170.779,1095.96,636.82,0,26.8765,10.8682,0,0,12549
3.47901,-1.78928,-2.20779,0.311012,0.0360612,0.949722,26.3032,22.0003,70.3196,0.0145163,0.999808,0.013197,169.79,761.473,56.5108,0,18.6737,25.0992,0,0,12566
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12599
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12616
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12616
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12633
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12666
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12682
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12682
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12699
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12732
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12749
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12749
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12749
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12782
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12799
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12799
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12816
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12849
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12866
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12866
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12883
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12917
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12933
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12933
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12950
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,12983
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,13000
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,13000
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,13000
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,13033
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,13050
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,13050
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,13066
3.43168,-1.68373,-2.20698,0.239307,0.195987,0.950958,26.2475,22.0843,70.1667,0.0126055,0.999841,0.0126319,171.924,761.473,56.5108,0,18.6737,25.0992,0,0,13100
